,id,position,real_time_position,name,age_years,gender,country,sector,corp.,worth_change_musd,worth_busd,image
108,6761,109,157,Jim Kennedy,70,Male,None,Media & Entertainment ,Media,0.0,13.0,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272
109,7326,110,156,Blair Parry-Okeden,68,Female,United States,Media & Entertainment ,Media,0.0,13.0,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272
110,7379,111,96,Alain Wertheimer,69,None,France,Fashion & Retail ,Chanel,0.0,13.0,https://specials-images.forbesimg.com/imageserve/5a7de73f31358e4955ad0986/416x416.jpg?background=000000&cropX1=11&cropX2=1445&cropY1=0&cropY2=1434
111,4369,112,97,Gerard Wertheimer,67,Male,None,Fashion & Retail ,Chanel,0.0,13.0,https://specials-images.forbesimg.com/imageserve/5a7df0a7a7ea431690131ba8/416x416.jpg?background=000000&cropX1=5&cropX2=2632&cropY1=235&cropY2=2861
112,3419,113,94,Leonard Lauder,81,Male,None,Fashion & Retail ,Estee Lauder,0.0,12.9,https://specials-images.forbesimg.com/imageserve/59d57d2631358e542c035675/416x416.jpg?background=000000&cropX1=0&cropX2=3457&cropY1=258&cropY2=3713
113,1158,114,132,Heinz Hermann Thiele,77,None,Germany,Construction & Engineering ,Brakes,0.0,12.9,https://specials-images.forbesimg.com/imageserve/56c7ceace4b062f6b59a2407/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=131&cropY2=874
114,8417,115,121,Dilip Shanghvi,62,Male,India,Healthcare ,Pharmaceuticals,0.0,12.8,https://specials-images.forbesimg.com/imageserve/59cbfe1aa7ea434a34f46ad9/416x416.jpg?background=000000&cropX1=731&cropX2=3388&cropY1=11&cropY2=2667
115,4421,116,103,Hasso Plattner,74,Male,None,Technology ,Software,0.0,12.7,https://specials-images.forbesimg.com/imageserve/5a7e164e31358e4955ad1051/416x416.jpg?background=000000&cropX1=11&cropX2=2667&cropY1=23&cropY2=2680
116,5516,117,111,Stephen Schwarzman,71,Male,None,Finance And Investments ,Investments,0.0,12.6,https://specials-images.forbesimg.com/imageserve/59d560a8a7ea436b47b37189/416x416.jpg?background=000000&cropX1=1295&cropX2=3190&cropY1=523&cropY2=2417
117,4743,118,115,Lei Jun,48,None,None,Technology ,Smartphones,-0.001,12.5,https://specials-images.forbesimg.com/imageserve/5a7cc5bda7ea4316901308f6/416x416.jpg?background=000000&cropX1=15&cropX2=2220&cropY1=44&cropY2=2248
118,9524,119,114,Hans Rausing,92,Male,None,Manufacturing ,Packaging,0.0,12.5,https://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816
119,6211,120,112,Alisher Usmanov,64,Male,None,Metals & Mining ,"Steel, Telecom, Investments",0.0,12.5,https://specials-images.forbesimg.com/imageserve/5a8090a631358e4955ad29b0/416x416.jpg?background=000000&cropX1=1520&cropX2=3943&cropY1=269&cropY2=2692
120,2183,121,122,Donald Newhouse,88,Male,United States,Media & Entertainment ,Media,0.001,12.3,https://specials-images.forbesimg.com/imageserve/5a8d9b9ca7ea431690140421/416x416.jpg?background=000000&cropX1=466&cropX2=2788&cropY1=140&cropY2=2464
121,7414,122,116,Peter Woo,71,Male,None,Real Estate ,Real Estate,-0.001,12.2,https://specials-images.forbesimg.com/imageserve/5877bbb84bbe6f1f20eace2a/416x416.jpg?background=000000&cropX1=55&cropX2=652&cropY1=87&cropY2=685
122,2316,123,124,Luis Carlos Sarmiento,85,None,Colombia,Finance And Investments ,Banking,-0.001,12.1,https://specials-images.forbesimg.com/imageserve/5a7dcba04bbe6f2652f51b84/416x416.jpg?background=000000&cropX1=182&cropX2=1680&cropY1=87&cropY2=1584
123,2552,124,93,Robin Li,49,Male,None,Technology ,Internet Search,0.0,12.0,https://specials-images.forbesimg.com/imageserve/5a7ceb4f4bbe6f2652f5106b/416x416.jpg?background=000000&cropX1=2954&cropX2=5159&cropY1=238&cropY2=2442
124,5763,125,134,Carlos Alberto Sicupira,70,Male,Brazil,Food And Beverage ,Beer,-546.845,12.0,https://specials-images.forbesimg.com/imageserve/5a8ddcfd4bbe6f2652f6287e/416x416.jpg?background=000000&cropX1=124&cropX2=661&cropY1=0&cropY2=537
125,3545,126,123,Seo Jung-Jin,60,Male,South Korea,Healthcare ,Biotech,0.0,11.9,https://specials-images.forbesimg.com/imageserve/553925b5e4b0bacdbd748e16/416x416.jpg?background=000000&cropX1=61&cropX2=628&cropY1=87&cropY2=654
126,4564,127,145,Kumar Birla,51,Male,None,Diversified ,Commodities,0.0,11.8,https://specials-images.forbesimg.com/imageserve/56ca6247e4b062f6b59a2f96/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=280&cropY2=1024
127,5555,128,129,Alexander Otto,50,Male,None,Real Estate ,Real Estate,0.0,11.8,https://specials-images.forbesimg.com/imageserve/5a7e04f431358e4955ad0c06/416x416.jpg?background=000000&cropX1=126&cropX2=900&cropY1=176&cropY2=950
128,4129,129,126,Stefano Pessina,77,None,None,Fashion & Retail ,Drugstores,-4.27,11.8,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656
129,8008,130,110,Udo & Harald Tschira,-9999,Male,None,Technology ,Software,0.0,11.7,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656
130,5297,131,147,Wang Wenyin,50,Male,None,Metals & Mining ,"Mining, Copper Products",0.0,11.7,https://specials-images.forbesimg.com/imageserve/cf65372d0041b89469dfc064d15d21ca/416x416.jpg?background=000000&cropX1=6&cropX2=595&cropY1=433&cropY2=1023
131,9733,132,119,Andrew Beal,65,Male,Usa,Finance And Investments ,"Banks, Real Estate",0.0,11.6,https://specials-images.forbesimg.com/imageserve/572275fc31358e1869e2bbb5/416x416.jpg?background=000000&cropX1=23&cropX2=651&cropY1=24&cropY2=652
132,6364,133,127,Lee Man Tat,88,Male,None,Food And Beverage ,"Oyster Sauce, Real Estate",0.0,11.6,https://specials-images.forbesimg.com/imageserve/56898008e4b0ffa7afe8a698/416x416.jpg?background=000000&cropX1=237&cropX2=535&cropY1=235&cropY2=533
133,5046,134,130,"John Menard, Jr.",78,Male,None,Fashion & Retail ,Home Improvement Stores,0.0,11.5,https://specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394
134,5529,135,158,Xu Shihui,60,Male,China,Food And Beverage ,"Snacks, Beverages",0.0,11.3,https://specials-images.forbesimg.com/imageserve/5a05f0a14bbe6f37dda22921/416x416.jpg?background=000000&cropX1=9&cropX2=4009&cropY1=480&cropY2=4484
135,8749,136,271,Zhou Hongyi,47,None,None,Technology ,Security Software,0.0,11.3,https://specials-images.forbesimg.com/imageserve/936450a91a016db56ea72c10985090a2/416x416.jpg?background=000000&cropX1=8&cropX2=733&cropY1=18&cropY2=743
136,2640,137,139,Gong Hongjia,53,Male,Hong Kong,Finance And Investments ,Video Surveillance,0.0,11.2,https://specials-images.forbesimg.com/imageserve/5a7e6a88a7ea43169013252c/416x416.jpg?background=000000&cropX1=1000&cropX2=4170&cropY1=0&cropY2=3167
137,2808,138,142,Michael Otto,75,None,Germany,Fashion & Retail ,"Retail, Real Estate",0.0,11.0,https://specials-images.forbesimg.com/imageserve/5a7e2e6fa7ea431690132380/416x416.jpg?background=000000&cropX1=362&cropX2=3144&cropY1=8&cropY2=2792
138,4199,139,136,David Tepper,60,None,None,Finance And Investments ,Hedge Funds,0.0,11.0,https://specials-images.forbesimg.com/imageserve/5ac95a864bbe6f2310f1e063/416x416.jpg?background=000000&cropX1=407&cropX2=2023&cropY1=9&cropY2=1624
139,8867,140,125,Roman Abramovich,51,Male,Russia,Diversified ,"Steel, Investments",0.013000000000000001,10.8,https://specials-images.forbesimg.com/imageserve/5a80b0cc4bbe6f2652f53f7a/416x416.jpg?background=000000&cropX1=0&cropX2=1368&cropY1=115&cropY2=1484
140,1507,141,144,Liu Qiangdong,43,Male,None,Technology ,E-Commerce,0.0,10.8,https://specials-images.forbesimg.com/imageserve/5a7cdab84bbe6f2652f50e19/416x416.jpg?background=000000&cropX1=294&cropX2=1518&cropY1=234&cropY2=1458
141,6976,142,143,Robert & Philip Ng,-9999,Male,None,Real Estate ,Real Estate,0.0,10.8,https://specials-images.forbesimg.com/imageserve/a9e3c27c6a67d9b561db2559f1c08ecd/416x416.jpg?background=000000&cropX1=93&cropX2=684&cropY1=2&cropY2=593
142,9926,143,165,Alberto Bailleres Gonzalez,86,Male,None,Metals & Mining ,Mining,-67.973,10.7,https://specials-images.forbesimg.com/imageserve/56cbb0e5e4b062f6b59a430a/416x416.jpg?background=000000&cropX1=55&cropX2=1531&cropY1=3&cropY2=1480
143,3963,144,113,Uday Kotak,59,Male,None,Finance And Investments ,Banking,0.0,10.7,https://specials-images.forbesimg.com/imageserve/59d3d4884bbe6f37dd9fe8da/416x416.jpg?background=000000&cropX1=589&cropX2=1817&cropY1=651&cropY2=1879
144,2092,145,135,Pierre Omidyar,51,Male,None,Technology ,Ebay,0.0,10.5,https://specials-images.forbesimg.com/imageserve/59d57e6f4bbe6f37dda002ba/416x416.jpg?background=000000&cropX1=123&cropX2=1302&cropY1=83&cropY2=1263
145,5439,146,154,Walter P.J. Droege,65,Male,None,Service ,Consulting,0.0,10.3,https://specials-images.forbesimg.com/imageserve/5a7e5bb64bbe6f2652f529e8/416x416.jpg?background=000000&cropX1=241&cropX2=1792&cropY1=107&cropY2=1659
146,5207,147,133,Dietmar Hopp,78,Male,Germany,Technology ,Software,0.0,10.2,https://specials-images.forbesimg.com/imageserve/5a7e0f4f31358e4955ad0e71/416x416.jpg?background=000000&cropX1=792&cropX2=2556&cropY1=9&cropY2=1772
147,9968,148,155,Graeme Hart,63,Male,None,Finance And Investments ,Investments,0.0,10.1,https://specials-images.forbesimg.com/imageserve/5a7fd7a4a7ea431690133227/416x416.jpg?background=000000&cropX1=846&cropX2=3184&cropY1=0&cropY2=2336
148,5898,149,128,Eduardo Saverin,35,Male,None,Technology ,Facebook,0.0,10.1,https://specials-images.forbesimg.com/imageserve/5a7b7de3a7ea43169012ee98/416x416.jpg?background=000000&cropX1=15&cropX2=2537&cropY1=10&cropY2=2534
149,4677,150,166,Yan Zhi,45,Male,People'S Republic Of China,Real Estate ,Real Estate,-0.001,10.1,https://specials-images.forbesimg.com/imageserve/5a7d188a31358e4955acfd79/416x416.jpg?background=000000&cropX1=295&cropX2=1493&cropY1=40&cropY2=1239
150,5319,151,120,Radhakishan Damani,63,None,None,Finance And Investments ,"Investments, Retail",0.0,10.0,https://specials-images.forbesimg.com/imageserve/59d3d5c431358e542c0344ae/416x416.jpg?background=000000&cropX1=765&cropX2=2549&cropY1=102&cropY2=1887
151,5584,152,174,German Khan,56,Male,None,Energy ,"Oil, Banking, Telecom",0.001,9.8,https://specials-images.forbesimg.com/imageserve/5a80a6e631358e4955ad2b1b/416x416.jpg?background=000000&cropX1=434&cropX2=3217&cropY1=0&cropY2=2785
152,9110,153,151,Ronald Perelman,75,None,None,Finance And Investments ,Leveraged Buyouts,0.001,9.8,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088
153,7662,154,210,Gautam Adani,56,Male,India,Diversified ,"Commodities, Ports",0.0,9.7,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088
154,1512,155,161,Micky Arison,68,Male,United States,Service ,Carnival Cruises,0.0,9.7,https://specials-images.forbesimg.com/imageserve/59d57f6431358e542c0356b3/416x416.jpg?background=000000&cropX1=177&cropX2=1060&cropY1=178&cropY2=1062
155,4051,156,197,Pan Zhengmin,48,Male,China,Technology ,Electronics,0.0,9.7,https://specials-images.forbesimg.com/imageserve/58dbb68531358e58f079d9b2/416x416.jpg?background=000000&cropX1=51&cropX2=956&cropY1=3&cropY2=908
156,2202,157,138,Joseph Tsai,54,Male,None,Technology ,E-Commerce,0.001,9.7,https://specials-images.forbesimg.com/imageserve/5a7baec2a7ea43169012f277/416x416.jpg?background=000000&cropX1=1331&cropX2=3994&cropY1=6&cropY2=2667
157,4750,158,148,"Thomas Frist, Jr.",79,Male,None,Healthcare ,Health Care,0.0,9.6,https://specials-images.forbesimg.com/imageserve/ee825ff539047091cda533423b10d65b/416x416.jpg?background=000000&cropX1=16&cropX2=947&cropY1=153&cropY2=1084
158,4225,159,167,Mikhail Prokhorov,53,Male,None,Finance And Investments ,Investments,3.946,9.6,https://specials-images.forbesimg.com/imageserve/5a80acf9a7ea431690133b88/416x416.jpg?background=000000&cropX1=698&cropX2=4047&cropY1=0&cropY2=3348
159,7349,160,162,Galen Weston,77,Male,None,Fashion & Retail ,Retail,0.001,9.5,https://specials-images.forbesimg.com/imageserve/5a7baa3431358e4955ace128/416x416.jpg?background=000000&cropX1=9&cropX2=1416&cropY1=157&cropY2=1563
160,6778,161,163,Zong Qinghou,72,Male,China,Food And Beverage ,Beverages,0.0,9.5,https://specials-images.forbesimg.com/imageserve/5a7d2b4da7ea431690130f47/416x416.jpg?background=000000&cropX1=1007&cropX2=2584&cropY1=236&cropY2=1812
161,8990,162,164,Eyal Ofer,68,None,Israel,Diversified ,"Real Estate, Shipping",9.15,9.4,https://specials-images.forbesimg.com/imageserve/56d45a75e4b0c144a7f67b14/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746
162,7226,163,149,Charles Schwab,80,Male,None,Finance And Investments ,Discount Brokerage,0.002,9.4,https://specials-images.forbesimg.com/imageserve/56d0bfd2e4b0c144a7f65b42/416x416.jpg?background=000000&cropX1=129&cropX2=615&cropY1=42&cropY2=529
163,4227,164,177,Gianluigi & Rafaela Aponte,77,none,None,Logistics ,Shipping,0.0,9.3,https://specials-images.forbesimg.com/imageserve/5a8125d531358e4955ad310c/416x416.jpg?background=000000&cropX1=171&cropX2=1996&cropY1=176&cropY2=2002
164,2840,165,169,"Herbert Kohler, Jr.",79,None,United States,Manufacturing ,Plumbing Fixtures,0.0,9.3,https://specials-images.forbesimg.com/imageserve/5a8d9d094bbe6f2652f61ee8/416x416.jpg?background=000000&cropX1=1346&cropX2=2096&cropY1=94&cropY2=844
165,1854,166,173,Viktor Rashnikov,69,None,None,Manufacturing ,Steel,0.0,9.3,https://specials-images.forbesimg.com/imageserve/5a80c83e31358e4955ad2c99/416x416.jpg?background=000000&cropX1=392&cropX2=2225&cropY1=0&cropY2=1832
166,9303,167,152,Harry Triguboff,85,Male,Australia,Real Estate ,Real Estate,0.0,9.2,https://specials-images.forbesimg.com/imageserve/5a7a54bc31358e4955acc87f/416x416.jpg?background=000000&cropX1=365&cropX2=1334&cropY1=68&cropY2=1036
167,1314,168,170,August Von Finck,88,Male,None,Finance And Investments ,Investments,0.0,9.2,https://specials-images.forbesimg.com/imageserve/58a1c68131358e1a35ab40c2/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=27&cropY2=770
168,7429,169,179,Yao Zhenhua,48,Male,None,Diversified ,Conglomerate,0.0,9.2,https://specials-images.forbesimg.com/imageserve/5a05f1ffa7ea436b47b53301/416x416.jpg?background=000000&cropX1=687&cropX2=2229&cropY1=154&cropY2=1695
169,9483,170,160,Jan Koum,42,Male,Usa,Technology ,Whatsapp,0.0,9.1,https://specials-images.forbesimg.com/imageserve/801ec43bb68e10b5a7f598c40253255b/416x416.jpg?background=000000&cropX1=150&cropX2=594&cropY1=27&cropY2=472
170,5858,171,190,Cyrus Poonawalla,77,Male,None,Healthcare ,Vaccines,0.0,9.1,https://specials-images.forbesimg.com/imageserve/5a7f180331358e4955ad1867/416x416.jpg?background=000000&cropX1=120&cropX2=1112&cropY1=128&cropY2=1120
171,7266,172,150,James Goodnight,75,Male,United States,Technology ,Software,0.0,9.0,https://specials-images.forbesimg.com/imageserve/5949812c31358e63562e7d21/416x416.jpg?background=000000&cropX1=591&cropX2=1628&cropY1=73&cropY2=1110
172,2290,173,171,Ken Griffin,49,None,None,Finance And Investments ,Hedge Funds,0.0,9.0,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014
173,5373,174,185,Giorgio Armani,83,Male,Italy,Fashion & Retail ,Luxury Goods,0.0,8.9,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014
174,8813,175,178,Ernesto Bertarelli,52,None,None,Healthcare ,"Biotech, Investments",0.0,8.9,https://specials-images.forbesimg.com/imageserve/5a8124d84bbe6f2652f5461a/416x416.jpg?background=000000&cropX1=0&cropX2=1041&cropY1=18&cropY2=1059
175,6987,176,193,Savitri Jindal,68,Female,None,Metals & Mining ,Steel,0.0,8.8,https://specials-images.forbesimg.com/imageserve/5a7f4d994bbe6f2652f530c4/416x416.jpg?background=000000&cropX1=0&cropX2=582&cropY1=49&cropY2=631
176,4297,177,205,Sunil Mittal,60,Male,India,Telecom ,Telecom,0.0,8.8,https://specials-images.forbesimg.com/imageserve/5a7f52844bbe6f2652f530fe/416x416.jpg?background=000000&cropX1=32&cropX2=4500&cropY1=16&cropY2=4487
177,4864,178,268,James Chambers,61,Male,United States,Media & Entertainment ,Media,0.0,8.7,https://specials-images.forbesimg.com/imageserve/5a7f52844bbe6f2652f530fe/416x416.jpg?background=000000&cropX1=32&cropX2=4500&cropY1=16&cropY2=4487
178,6861,179,269,Katharine Rayner,73,Female,None,Media & Entertainment ,Media,0.0,8.7,https://specials-images.forbesimg.com/imageserve/59d587514bbe6f37dda0038a/416x416.jpg?background=000000&cropX1=308&cropX2=1456&cropY1=192&cropY2=1341
179,6166,180,270,Margaretta Taylor,76,Female,None,Media & Entertainment ,Media,0.0,8.7,https://specials-images.forbesimg.com/imageserve/5a8d9d5aa7ea431690140467/416x416.jpg?background=000000&cropX1=102&cropX2=840&cropY1=105&cropY2=845
180,7499,181,204,Terry Gou,67,Male,None,Technology ,Electronics,0.0,8.5,https://specials-images.forbesimg.com/imageserve/5a813295a7ea431690134111/416x416.jpg?background=000000&cropX1=377&cropX2=2588&cropY1=0&cropY2=2211
181,5213,182,153,Gordon Moore,89,None,None,Technology ,Intel,0.0,8.5,https://specials-images.forbesimg.com/imageserve/9032bff5e34d21282fd3b61994953d63/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=42&cropY2=786
182,8943,183,183,James Irving,90,Male,None,Diversified ,Diversified,0.0,8.3,https://specials-images.forbesimg.com/imageserve/4aefd4e17127f22e99276538b33c157d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747
183,7573,184,184,Stanley Kroenke,70,Male,None,Sports ,"Sports, Real Estate",0.0,8.3,https://specials-images.forbesimg.com/imageserve/5a8da7ea31358e4955adf4a3/416x416.jpg?background=000000&cropX1=266&cropX2=1681&cropY1=313&cropY2=1729
184,8283,185,188,Melker Schorling,71,Male,None,Finance And Investments ,Investments,0.0,8.2,https://specials-images.forbesimg.com/imageserve/58a289fba7ea431f32197661/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=203&cropY2=947
185,7461,186,209,Johann Graf,71,None,None,Gambling & Casinos ,Gambling,0.0,8.1,https://specials-images.forbesimg.com/imageserve/957d0594c392bd2f95bec45493d2be9c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841
186,3273,187,189,Guo Guangchang,51,Male,None,Diversified ,Conglomerate,0.0,8.1,https://specials-images.forbesimg.com/imageserve/5a7cb3354bbe6f2652f5081f/416x416.jpg?background=000000&cropX1=0&cropX2=2669&cropY1=0&cropY2=2666
187,9582,188,201,John Malone,77,Male,Usa,Media & Entertainment ,Cable Television,0.326,8.1,https://specials-images.forbesimg.com/imageserve/59d584aba7ea436b47b37436/416x416.jpg?background=000000&cropX1=436&cropX2=3646&cropY1=70&cropY2=3280
188,7315,189,322,Xavier Niel,50,None,None,Telecom ,"Internet, Telecom",0.001,8.1,https://specials-images.forbesimg.com/imageserve/5a7e01c7a7ea431690131cb2/416x416.jpg?background=000000&cropX1=0&cropX2=4044&cropY1=134&cropY2=4176
189,7871,190,231,Silvio Berlusconi,81,None,None,Diversified ,Media,0.063,8.0,https://specials-images.forbesimg.com/imageserve/5a7f9fafa7ea431690132f10/416x416.jpg?background=000000&cropX1=908&cropX2=4175&cropY1=14&cropY2=3280
190,2409,191,176,Carl Cook,55,Male,None,Healthcare ,Medical Devices,0.0,8.0,https://specials-images.forbesimg.com/imageserve/25d1399bdf56ecfab4f15f040e20fbe0/416x416.jpg?background=000000&cropX1=13&cropX2=744&cropY1=53&cropY2=785
191,1511,192,182,David Geffen,75,Male,United States,Media & Entertainment ,"Movies, Record Labels",0.0,8.0,https://specials-images.forbesimg.com/imageserve/5a8d9c39a7ea43169014044f/416x416.jpg?background=000000&cropX1=0&cropX2=1996&cropY1=381&cropY2=2378
192,6978,193,168,Hui Wing Mau,67,Male,None,Real Estate ,Real Estate,0.0,8.0,https://specials-images.forbesimg.com/imageserve/561fab67e4b0ffa7afe5e19a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792
193,2734,194,196,Walter Kwok,67,Male,None,Real Estate ,Real Estate,0.001,8.0,https://specials-images.forbesimg.com/imageserve/5a579ed2a7ea431690109bf9/416x416.jpg?background=000000&cropX1=583&cropX2=2566&cropY1=11&cropY2=1995
